time-step	lambda
1454	-0.0319152
1455	-0.0317044
1456	-0.0314922
1457	-0.0312788
1458	-0.031064
1459	-0.030848
1460	-0.0306307
1461	-0.0304122
1462	-0.0301926
1463	-0.0299717
1464	-0.0297498
1465	-0.0295268
1466	-0.0293027
1467	-0.0290776
1468	-0.0288516
1469	-0.0286246
1470	-0.0283968
1471	-0.0281682
1472	-0.0279387
1473	-0.0277086
1474	-0.0274778
1475	-0.0272464
1476	-0.0270144
1477	-0.0267819
1478	-0.026549
1479	-0.0263157
1480	-0.0260822
1481	-0.0258484
1482	-0.0256145
1483	-0.0253805
1484	-0.0251465
1485	-0.0249126
1486	-0.0246789
1487	-0.0244454
1488	-0.0242123
1489	-0.0239797
1490	-0.0237476
1491	-0.0235161
1492	-0.0232853
1493	-0.0230554
1494	-0.0228264
1495	-0.0225985
1496	-0.0223717
1497	-0.0221461
1498	-0.0219218
1499	-0.021699
1500	-0.0214777
1501	-0.0212581
1502	-0.0210401
1503	-0.020824
1504	-0.0206099
1505	-0.0203977
1506	-0.0201877
1507	-0.0199799
1508	-0.0197743
1509	-0.0195712
1510	-0.0193705
1511	-0.0191723
1512	-0.0189767
1513	-0.0187838
1514	-0.0185937
1515	-0.0184064
1516	-0.0182219
1517	-0.0180404
1518	-0.0178619
1519	-0.0176864
1520	-0.017514
1521	-0.0173447
1522	-0.0171785
1523	-0.0170156
1524	-0.0168559
1525	-0.0166994
1526	-0.0165462
1527	-0.0163963
1528	-0.0162496
1529	-0.0161063
1530	-0.0159663
1531	-0.0158296
1532	-0.0156963
1533	-0.0155663
1534	-0.0154395
1535	-0.0153161
1536	-0.0151961
1537	-0.0150792
1538	-0.0149657
1539	-0.0148555
1540	-0.0147484
1541	-0.0146446
1542	-0.0145441
1543	-0.0144467
1544	-0.0143525
1545	-0.0142614
1546	-0.0141735
1547	-0.0140886
1548	-0.0140069
1549	-0.0139282
1550	-0.0138526
1551	-0.0137799
1552	-0.0137103
1553	-0.0136437
1554	-0.0135799
1555	-0.0135192
1556	-0.0134613
1557	-0.0134063
1558	-0.0133542
1559	-0.0133049
1560	-0.0132584
1561	-0.0132147
1562	-0.0131738
1563	-0.0131356
1564	-0.0131002
1565	-0.0130675
1566	-0.0130375
1567	-0.0130101
1568	-0.0129854
1569	-0.0129633
1570	-0.0129438
1571	-0.0129268
1572	-0.0129124
1573	-0.0129006
1574	-0.0128912
1575	-0.0128842
1576	-0.0128797
1577	-0.0128776
1578	-0.0128779
1579	-0.0128805
1580	-0.0128855
1581	-0.0128927
1582	-0.0129021
1583	-0.0129137
1584	-0.0129275
1585	-0.0129434
1586	-0.0129614
1587	-0.0129814
1588	-0.0130034
1589	-0.0130273
1590	-0.0130532
1591	-0.0130808
1592	-0.0131103
1593	-0.0131414
1594	-0.0131743
1595	-0.0132087
1596	-0.0132447
1597	-0.0132821
1598	-0.013321
1599	-0.0133612
1600	-0.0134026
1601	-0.0134452
1602	-0.013489
1603	-0.0135338
1604	-0.0135795
1605	-0.013626
1606	-0.0136733
1607	-0.0137213
1608	-0.0137699
1609	-0.0138189
