time-step	lambda
707	-0.820365
708	-0.820273
709	-0.820182
710	-0.820092
711	-0.820003
712	-0.819914
713	-0.819826
714	-0.819739
715	-0.819653
716	-0.819568
717	-0.819483
718	-0.8194
719	-0.819317
720	-0.819235
721	-0.819153
722	-0.819072
723	-0.818992
724	-0.818912
725	-0.818833
726	-0.818753
727	-0.818674
728	-0.818594
729	-0.818514
730	-0.818434
731	-0.818353
732	-0.818272
733	-0.818189
734	-0.818105
735	-0.81802
736	-0.817933
737	-0.817844
738	-0.817753
739	-0.81766
740	-0.817565
741	-0.817466
742	-0.817365
743	-0.817261
744	-0.817154
745	-0.817044
746	-0.81693
747	-0.816812
748	-0.816691
749	-0.816566
750	-0.816436
751	-0.816303
752	-0.816166
753	-0.816024
754	-0.815879
755	-0.815729
756	-0.815574
757	-0.815415
758	-0.815252
759	-0.815085
760	-0.814913
761	-0.814737
762	-0.814557
763	-0.814372
764	-0.814183
765	-0.81399
766	-0.813793
767	-0.813591
768	-0.813386
769	-0.813177
770	-0.812965
771	-0.812749
772	-0.812529
773	-0.812306
774	-0.81208
775	-0.811851
776	-0.81162
777	-0.811386
778	-0.811149
779	-0.81091
780	-0.81067
781	-0.810428
782	-0.810184
783	-0.80994
784	-0.809694
785	-0.809448
786	-0.809201
787	-0.808955
788	-0.808708
789	-0.808462
790	-0.808217
791	-0.807973
792	-0.807729
793	-0.807488
794	-0.807248
795	-0.807009
796	-0.806773
797	-0.806539
798	-0.806307
799	-0.806078
800	-0.805851
801	-0.805627
802	-0.805406
803	-0.805188
804	-0.804973
805	-0.804761
806	-0.804551
807	-0.804345
808	-0.804142
809	-0.803941
810	-0.803744
811	-0.803549
812	-0.803357
813	-0.803168
814	-0.802981
815	-0.802797
816	-0.802615
817	-0.802436
818	-0.802258
819	-0.802083
820	-0.80191
821	-0.801738
822	-0.801568
823	-0.8014
824	-0.801234
825	-0.801068
826	-0.800905
827	-0.800742
828	-0.800581
829	-0.800421
830	-0.800261
831	-0.800103
832	-0.799946
833	-0.79979
834	-0.799636
835	-0.799482
836	-0.799329
837	-0.799177
838	-0.799026
839	-0.798877
840	-0.798728
841	-0.798582
842	-0.798436
843	-0.798292
844	-0.798149
845	-0.798009
846	-0.79787
847	-0.797732
848	-0.797597
849	-0.797464
850	-0.797334
851	-0.797205
852	-0.797079
853	-0.796956
854	-0.796835
855	-0.796717
856	-0.796601
857	-0.796488
858	-0.796378
859	-0.796271
860	-0.796167
861	-0.796066
862	-0.795967
863	-0.795871
864	-0.795777
865	-0.795686
866	-0.795598
867	-0.795512
868	-0.795428
869	-0.795346
870	-0.795266
871	-0.795188
872	-0.795111
873	-0.795036
874	-0.794962
875	-0.79489
876	-0.794818
877	-0.794747
878	-0.794677
879	-0.794607
880	-0.794538
881	-0.79447
882	-0.794401
883	-0.794333
884	-0.794265
885	-0.794197
886	-0.79413
887	-0.794062
888	-0.793995
889	-0.793928
890	-0.793862
891	-0.793796
892	-0.793731
893	-0.793666
894	-0.793603
895	-0.793541
896	-0.79348
897	-0.793421
898	-0.793364
899	-0.793309
900	-0.793257
901	-0.793207
902	-0.79316
903	-0.793117
904	-0.793077
905	-0.793041
906	-0.79301
907	-0.792983
908	-0.79296
909	-0.792943
910	-0.79293
911	-0.792924
912	-0.792922
913	-0.792927
914	-0.792937
915	-0.792954
916	-0.792977
917	-0.793006
918	-0.793041
919	-0.793083
920	-0.793131
921	-0.793185
922	-0.793246
923	-0.793313
924	-0.793386
925	-0.793465
926	-0.793549
927	-0.79364
928	-0.793736
929	-0.793837
930	-0.793943
931	-0.794055
932	-0.794171
933	-0.794292
934	-0.794417
935	-0.794546
936	-0.794678
937	-0.794815
938	-0.794954
939	-0.795097
940	-0.795243
941	-0.795391
942	-0.795541
943	-0.795694
944	-0.795849
945	-0.796005
946	-0.796162
947	-0.796321
948	-0.796481
949	-0.796642
950	-0.796804
951	-0.796965
952	-0.797128
953	-0.79729
954	-0.797453
955	-0.797616
956	-0.797778
957	-0.79794
958	-0.798102
959	-0.798264
960	-0.798425
961	-0.798585
962	-0.798745
963	-0.798904
964	-0.799063
965	-0.79922
966	-0.799377
967	-0.799533
968	-0.799688
969	-0.799843
970	-0.799996
971	-0.800148
972	-0.800299
973	-0.800449
974	-0.800597
975	-0.800745
976	-0.800891
977	-0.801036
978	-0.801179
979	-0.801321
980	-0.801462
981	-0.801601
982	-0.801739
983	-0.801875
984	-0.80201
985	-0.802143
986	-0.802275
987	-0.802405
988	-0.802534
989	-0.802661
990	-0.802787
991	-0.802911
992	-0.803034
993	-0.803155
994	-0.803274
995	-0.803392
996	-0.803508
997	-0.803623
998	-0.803736
999	-0.803847
1000	-0.803957
1001	-0.804064
1002	-0.80417
1003	-0.804274
1004	-0.804377
1005	-0.804477
1006	-0.804576
1007	-0.804673
1008	-0.804768
1009	-0.804862
1010	-0.804954
1011	-0.805044
1012	-0.805133
1013	-0.805221
1014	-0.805307
1015	-0.805393
1016	-0.805478
1017	-0.805562
1018	-0.805646
1019	-0.805729
1020	-0.805813
1021	-0.805897
1022	-0.805982
1023	-0.806067
1024	-0.806154
1025	-0.806242
1026	-0.806332
1027	-0.806424
1028	-0.806519
1029	-0.806617
1030	-0.806717
1031	-0.806822
1032	-0.80693
1033	-0.807042
1034	-0.807159
1035	-0.80728
1036	-0.807407
1037	-0.807539
1038	-0.807677
1039	-0.807821
1040	-0.807971
1041	-0.808128
1042	-0.808291
1043	-0.808461
1044	-0.808638
1045	-0.808822
1046	-0.809013
1047	-0.809212
1048	-0.809418
1049	-0.80963
1050	-0.809851
1051	-0.810078
1052	-0.810312
1053	-0.810553
1054	-0.8108
1055	-0.811054
1056	-0.811314
1057	-0.81158
1058	-0.811851
1059	-0.812128
1060	-0.812409
1061	-0.812695
1062	-0.812986
1063	-0.81328
1064	-0.813578
1065	-0.81388
1066	-0.814184
1067	-0.814491
1068	-0.814801
1069	-0.815113
1070	-0.815428
1071	-0.815744
1072	-0.816061
1073	-0.81638
1074	-0.8167
1075	-0.817021
1076	-0.817343
1077	-0.817666
1078	-0.81799
1079	-0.818314
1080	-0.818638
1081	-0.818963
1082	-0.819288
1083	-0.819613
1084	-0.819938
1085	-0.820263
1086	-0.820588
1087	-0.820913
1088	-0.821238
1089	-0.821562
1090	-0.821886
1091	-0.82221
1092	-0.822533
1093	-0.822855
1094	-0.823176
1095	-0.823496
1096	-0.823815
1097	-0.824132
1098	-0.824448
1099	-0.824762
1100	-0.825073
1101	-0.825383
1102	-0.825689
1103	-0.825993
1104	-0.826293
1105	-0.826589
1106	-0.826881
1107	-0.827169
1108	-0.827452
1109	-0.82773
1110	-0.828003
1111	-0.828269
1112	-0.828529
1113	-0.828782
1114	-0.829027
1115	-0.829265
1116	-0.829495
1117	-0.829717
1118	-0.829929
1119	-0.830132
1120	-0.830326
1121	-0.830509
1122	-0.830682
1123	-0.830845
1124	-0.830996
1125	-0.831135
1126	-0.831264
1127	-0.83138
1128	-0.831484
1129	-0.831576
1130	-0.831655
1131	-0.831722
1132	-0.831776
1133	-0.831818
1134	-0.831847
1135	-0.831863
1136	-0.831867
1137	-0.831859
1138	-0.831838
1139	-0.831806
1140	-0.831761
1141	-0.831706
1142	-0.831638
1143	-0.83156
1144	-0.831472
1145	-0.831373
1146	-0.831264
1147	-0.831145
1148	-0.831018
1149	-0.830882
1150	-0.830737
1151	-0.830585
1152	-0.830425
1153	-0.830257
1154	-0.830083
1155	-0.829903
1156	-0.829717
1157	-0.829525
1158	-0.829328
1159	-0.829126
1160	-0.828919
1161	-0.828709
1162	-0.828494
1163	-0.828275
1164	-0.828054
1165	-0.827829
1166	-0.827601
1167	-0.827371
1168	-0.827139
1169	-0.826904
1170	-0.826668
1171	-0.82643
1172	-0.826191
1173	-0.82595
1174	-0.825709
1175	-0.825467
1176	-0.825224
1177	-0.824981
1178	-0.824738
1179	-0.824495
1180	-0.824252
1181	-0.82401
1182	-0.823768
1183	-0.823527
1184	-0.823288
1185	-0.823049
1186	-0.822812
1187	-0.822577
1188	-0.822344
1189	-0.822112
1190	-0.821883
1191	-0.821656
1192	-0.821432
1193	-0.82121
1194	-0.820992
1195	-0.820776
1196	-0.820563
1197	-0.820353
1198	-0.820147
