time-step	lambda
885	-0.939359
886	-0.939459
887	-0.93956
888	-0.939662
889	-0.939765
890	-0.939868
891	-0.939973
892	-0.940078
893	-0.940184
894	-0.940291
895	-0.940399
896	-0.940507
897	-0.940616
898	-0.940726
899	-0.940836
900	-0.940947
901	-0.941058
902	-0.94117
903	-0.941282
904	-0.941395
905	-0.941508
906	-0.941621
907	-0.941735
908	-0.941849
909	-0.941963
910	-0.942078
911	-0.942192
912	-0.942307
913	-0.942422
914	-0.942537
915	-0.942651
916	-0.942766
917	-0.942881
918	-0.942996
919	-0.94311
920	-0.943225
921	-0.943339
922	-0.943453
923	-0.943566
924	-0.943679
925	-0.943792
926	-0.943905
927	-0.944017
928	-0.944128
929	-0.944239
930	-0.94435
931	-0.94446
932	-0.944569
933	-0.944677
934	-0.944785
935	-0.944892
936	-0.944998
937	-0.945103
938	-0.945208
939	-0.945311
940	-0.945414
941	-0.945515
942	-0.945616
943	-0.945715
944	-0.945813
945	-0.94591
946	-0.946006
947	-0.946101
948	-0.946194
949	-0.946286
950	-0.946376
951	-0.946466
952	-0.946553
953	-0.946639
954	-0.946724
955	-0.946807
956	-0.946889
957	-0.946968
958	-0.947047
959	-0.947123
960	-0.947198
961	-0.947271
962	-0.947342
963	-0.947411
964	-0.947479
965	-0.947544
966	-0.947608
967	-0.947669
968	-0.947729
969	-0.947787
970	-0.947843
971	-0.947896
972	-0.947948
973	-0.947997
974	-0.948045
975	-0.94809
976	-0.948133
977	-0.948174
978	-0.948213
979	-0.94825
980	-0.948284
981	-0.948317
982	-0.948347
983	-0.948375
984	-0.948401
985	-0.948424
986	-0.948446
987	-0.948465
988	-0.948482
989	-0.948496
990	-0.948509
991	-0.948519
992	-0.948527
993	-0.948533
994	-0.948537
995	-0.948538
996	-0.948538
997	-0.948535
998	-0.94853
999	-0.948522
1000	-0.948513
1001	-0.948501
1002	-0.948488
1003	-0.948472
1004	-0.948454
1005	-0.948434
1006	-0.948412
1007	-0.948388
1008	-0.948362
1009	-0.948334
1010	-0.948305
1011	-0.948273
1012	-0.948239
1013	-0.948204
1014	-0.948166
1015	-0.948127
1016	-0.948086
1017	-0.948044
1018	-0.948
1019	-0.947954
1020	-0.947906
1021	-0.947858
1022	-0.947807
1023	-0.947756
1024	-0.947703
1025	-0.947648
1026	-0.947593
1027	-0.947537
1028	-0.947479
1029	-0.94742
1030	-0.947361
1031	-0.947301
1032	-0.94724
1033	-0.947178
1034	-0.947116
1035	-0.947053
1036	-0.94699
1037	-0.946926
1038	-0.946863
1039	-0.946799
1040	-0.946735
1041	-0.946672
1042	-0.946608
1043	-0.946545
1044	-0.946483
1045	-0.946421
1046	-0.946359
1047	-0.946298
1048	-0.946239
1049	-0.94618
1050	-0.946122
1051	-0.946065
1052	-0.94601
1053	-0.945956
1054	-0.945904
1055	-0.945853
1056	-0.945805
1057	-0.945758
1058	-0.945713
1059	-0.94567
1060	-0.945629
1061	-0.945591
1062	-0.945555
1063	-0.945521
1064	-0.945491
1065	-0.945462
1066	-0.945437
1067	-0.945414
1068	-0.945395
1069	-0.945378
1070	-0.945365
1071	-0.945355
1072	-0.945348
1073	-0.945344
1074	-0.945344
1075	-0.945347
1076	-0.945354
1077	-0.945364
1078	-0.945378
1079	-0.945395
1080	-0.945416
1081	-0.945441
1082	-0.94547
1083	-0.945502
1084	-0.945538
1085	-0.945578
1086	-0.945621
1087	-0.945669
1088	-0.94572
1089	-0.945775
1090	-0.945834
1091	-0.945897
1092	-0.945964
1093	-0.946034
1094	-0.946108
1095	-0.946186
1096	-0.946267
1097	-0.946352
1098	-0.946441
1099	-0.946534
1100	-0.94663
1101	-0.946729
1102	-0.946832
1103	-0.946939
1104	-0.947048
1105	-0.947161
1106	-0.947278
1107	-0.947397
1108	-0.94752
1109	-0.947645
1110	-0.947774
1111	-0.947905
1112	-0.948039
1113	-0.948176
1114	-0.948316
1115	-0.948458
1116	-0.948603
1117	-0.948749
1118	-0.948899
1119	-0.94905
1120	-0.949203
1121	-0.949359
1122	-0.949516
1123	-0.949675
1124	-0.949836
1125	-0.949998
1126	-0.950162
1127	-0.950327
1128	-0.950493
1129	-0.95066
1130	-0.950828
1131	-0.950998
1132	-0.951168
1133	-0.951338
1134	-0.951509
1135	-0.951681
1136	-0.951853
1137	-0.952025
1138	-0.952197
1139	-0.95237
1140	-0.952542
1141	-0.952713
1142	-0.952885
1143	-0.953056
1144	-0.953226
1145	-0.953395
1146	-0.953564
1147	-0.953732
1148	-0.953899
1149	-0.954064
1150	-0.954228
1151	-0.954391
1152	-0.954552
1153	-0.954712
1154	-0.95487
1155	-0.955026
1156	-0.95518
1157	-0.955332
1158	-0.955482
1159	-0.955629
1160	-0.955774
1161	-0.955917
1162	-0.956057
1163	-0.956194
1164	-0.956328
1165	-0.95646
1166	-0.956588
1167	-0.956713
1168	-0.956835
1169	-0.956954
1170	-0.957069
1171	-0.957181
1172	-0.957289
1173	-0.957393
1174	-0.957494
1175	-0.95759
1176	-0.957683
1177	-0.957771
1178	-0.957856
1179	-0.957936
1180	-0.958012
1181	-0.958083
1182	-0.95815
1183	-0.958212
1184	-0.95827
1185	-0.958323
1186	-0.958372
1187	-0.958415
1188	-0.958454
1189	-0.958488
1190	-0.958517
1191	-0.958541
1192	-0.95856
1193	-0.958574
1194	-0.958583
1195	-0.958587
1196	-0.958586
1197	-0.958579
1198	-0.958567
1199	-0.95855
1200	-0.958528
1201	-0.958501
1202	-0.958468
1203	-0.958431
1204	-0.958388
