timestep            	T              	T_{ave}             	T_{var}           	K/N            	K_{ave}/N           	K_{var}           	U/N            	U_{ave}/N           	U_{var}           	E/N            	E_{ave}/N           	E_{var}           	P              	P_{ave}             	P_{var}
131001	0.524356	0.521573	0.000356052	0.783461	0.779303	52.0926	-7.25233	-7.24815	52.2475	-6.46887	-6.46885	0.000339923	0.723525	0.758631	0.0187384
131201	0.511764	0.521572	0.000355138	0.764648	0.779302	51.9589	-7.23349	-7.24815	52.1129	-6.46884	-6.46885	0.000338149	0.845395	0.758614	0.0186866
131401	0.551546	0.521555	0.00035453	0.824087	0.779277	51.87	-7.29302	-7.24812	52.0237	-6.46893	-6.46885	0.000336607	0.572007	0.758809	0.0186533
131601	0.532881	0.521589	0.000353788	0.796199	0.779328	51.7615	-7.2651	-7.24818	51.9148	-6.4689	-6.46885	0.000336262	0.654396	0.758587	0.0186058
131801	0.522953	0.521582	0.000352626	0.781365	0.779317	51.5914	-7.2502	-7.24816	51.7438	-6.46883	-6.46885	0.000334262	0.736536	0.758609	0.018552
132001	0.51449	0.521581	0.000351473	0.76872	0.779315	51.4228	-7.23757	-7.24816	51.5748	-6.46885	-6.46885	0.00033338	0.807714	0.758576	0.0184799
132201	0.519232	0.521608	0.00035084	0.775805	0.779355	51.33	-7.2447	-7.2482	51.4813	-6.46889	-6.46885	0.000332285	0.773413	0.758408	0.0184352
132401	0.506938	0.521553	0.000350242	0.757437	0.779274	51.2426	-7.22626	-7.24812	51.3937	-6.46882	-6.46885	0.000331126	0.866654	0.758773	0.0184058
132601	0.516579	0.521595	0.000349092	0.771841	0.779337	51.0743	-7.24082	-7.24818	51.225	-6.46898	-6.46885	0.000331112	0.80258	0.7585	0.0183436
132801	0.494439	0.521585	0.000348547	0.738761	0.779321	50.9946	-7.20758	-7.24817	51.1449	-6.46882	-6.46885	0.000332158	0.958755	0.758639	0.0183149
133001	0.509838	0.521576	0.000347975	0.761769	0.779308	50.9109	-7.23058	-7.24816	51.0604	-6.46881	-6.46885	0.000332022	0.855861	0.758605	0.0183009
133201	0.558236	0.521591	0.000347628	0.834083	0.77933	50.8602	-7.30302	-7.24818	51.0095	-6.46894	-6.46885	0.000331427	0.490339	0.758536	0.0182941
133401	0.512123	0.52159	0.000348211	0.765184	0.779329	50.9454	-7.23401	-7.24818	51.0943	-6.46882	-6.46885	0.000330182	0.820709	0.758622	0.0183282
133601	0.497844	0.521564	0.000346869	0.743849	0.77929	50.7491	-7.21264	-7.24814	50.8974	-6.46879	-6.46885	0.00032857	0.92555	0.758814	0.0182553
133801	0.526528	0.521544	0.00034529	0.786706	0.779261	50.5181	-7.25565	-7.24811	50.6655	-6.46895	-6.46885	0.000327752	0.734657	0.759021	0.0181751
134001	0.515518	0.521587	0.00034491	0.770256	0.779324	50.4625	-7.23911	-7.24817	50.6106	-6.46885	-6.46885	0.000331097	0.789303	0.758764	0.0181405
134201	0.507268	0.521547	0.000344751	0.757929	0.779265	50.4393	-7.22681	-7.24811	50.5865	-6.46888	-6.46885	0.000329284	0.847674	0.759033	0.0181325
134401	0.534005	0.521564	0.000343809	0.797879	0.77929	50.3014	-7.26675	-7.24814	50.4482	-6.46888	-6.46885	0.000328636	0.666508	0.758911	0.0180707
134601	0.498154	0.521589	0.000344541	0.744313	0.779328	50.4085	-7.21327	-7.24818	50.5557	-6.46896	-6.46885	0.000335792	0.931178	0.75875	0.0181007
134801	0.514697	0.521616	0.000345199	0.76903	0.779368	50.5047	-7.2378	-7.24822	50.6524	-6.46877	-6.46885	0.000335862	0.791685	0.758571	0.0181239
135001	0.522582	0.521592	0.000343986	0.780811	0.779332	50.3273	-7.24968	-7.24818	50.4746	-6.46887	-6.46885	0.000334723	0.740109	0.758664	0.0180652
135201	0.477227	0.521543	0.000345194	0.713044	0.779258	50.5041	-7.18167	-7.24811	50.6533	-6.46863	-6.46885	0.000339266	1.08072	0.758961	0.0181113
135401	0.524364	0.521533	0.000344157	0.783474	0.779243	50.3523	-7.25236	-7.24809	50.5016	-6.46889	-6.46885	0.000341861	0.737774	0.759024	0.0180657
135601	0.555937	0.521545	0.000343569	0.830648	0.779262	50.2663	-7.29954	-7.24811	50.4151	-6.46889	-6.46885	0.000340405	0.507211	0.758924	0.0180257
135801	0.542923	0.521552	0.000344398	0.811203	0.779272	50.3876	-7.28011	-7.24812	50.5358	-6.4689	-6.46885	0.000339313	0.616618	0.75889	0.0180788
136001	0.533469	0.521551	0.000343907	0.797078	0.77927	50.3158	-7.26596	-7.24812	50.4637	-6.46888	-6.46885	0.000337752	0.678609	0.758971	0.018067
136201	0.537724	0.521545	0.000344793	0.803435	0.779261	50.4453	-7.27222	-7.24811	50.5938	-6.46878	-6.46885	0.000337558	0.636079	0.758994	0.0181004
136401	0.519015	0.521567	0.000348359	0.775481	0.779294	50.967	-7.24436	-7.24814	51.1167	-6.46888	-6.46885	0.000339127	0.775326	0.758825	0.0182906
136601	0.532938	0.521589	0.000346838	0.796285	0.779327	50.7445	-7.26517	-7.24818	50.8937	-6.46889	-6.46885	0.000337976	0.651426	0.758717	0.0182142
136801	0.514398	0.521582	0.00034533	0.768583	0.779317	50.524	-7.2374	-7.24817	50.6726	-6.46881	-6.46885	0.000336631	0.823231	0.75873	0.0181435
137001	0.532685	0.521558	0.000344047	0.795906	0.779281	50.3362	-7.26478	-7.24813	50.4843	-6.46888	-6.46885	0.000335387	0.684959	0.758904	0.0180688
137201	0.531133	0.521605	0.000343369	0.793587	0.779351	50.2371	-7.26256	-7.2482	50.3851	-6.46897	-6.46885	0.000335277	0.681432	0.758543	0.0180315
137401	0.489079	0.521646	0.000342579	0.730753	0.779412	50.1215	-7.19951	-7.24826	50.2702	-6.46876	-6.46885	0.000337985	0.968166	0.758248	0.0179838
137601	0.510687	0.521569	0.0003438	0.763038	0.779298	50.3001	-7.23195	-7.24815	50.4491	-6.46891	-6.46885	0.000339314	0.862226	0.758869	0.018053
137801	0.528572	0.521658	0.00034488	0.789761	0.77943	50.458	-7.2588	-7.24828	50.6115	-6.46904	-6.46885	0.000359271	0.730893	0.758428	0.0180706
138001	0.495485	0.521616	0.000344228	0.740324	0.779368	50.3628	-7.2091	-7.24822	50.516	-6.46878	-6.46885	0.00035989	0.937767	0.758712	0.0180277
138201	0.517232	0.52164	0.000343551	0.772818	0.779404	50.2637	-7.24171	-7.24825	50.4162	-6.46889	-6.46885	0.000358356	0.777221	0.758512	0.0179899
138401	0.55391	0.521674	0.000342942	0.827619	0.779454	50.1745	-7.29664	-7.24831	50.3273	-6.46902	-6.46885	0.000358651	0.527971	0.758281	0.0179587
138601	0.526802	0.521654	0.000342329	0.787117	0.779424	50.0848	-7.25593	-7.24828	50.2372	-6.46881	-6.46885	0.000359597	0.739339	0.758566	0.0179472
138801	0.557044	0.521654	0.000341489	0.832301	0.779424	49.962	-7.30128	-7.24828	50.1142	-6.46898	-6.46885	0.000358684	0.50014	0.758623	0.0179098
139001	0.493724	0.521635	0.000342557	0.737692	0.779396	50.1183	-7.20651	-7.24825	50.2707	-6.46881	-6.46885	0.000358254	0.98679	0.758965	0.0180045
139201	0.499228	0.521646	0.00034273	0.745917	0.779412	50.1436	-7.21472	-7.24826	50.2958	-6.4688	-6.46885	0.000356876	0.902757	0.758907	0.0180101
139401	0.532535	0.521597	0.000342817	0.795682	0.779339	50.1562	-7.2645	-7.24819	50.3082	-6.46882	-6.46885	0.000356989	0.691751	0.759231	0.0180139
139601	0.531165	0.521647	0.000341806	0.793635	0.779414	50.0083	-7.26255	-7.24827	50.16	-6.46891	-6.46885	0.000356159	0.711222	0.758885	0.0179537
139801	0.548074	0.521647	0.000341768	0.8189	0.779413	50.0028	-7.28781	-7.24826	50.1544	-6.46891	-6.46885	0.000355061	0.584275	0.758997	0.017949
140001	0.48913	0.521585	0.000342853	0.730828	0.779321	50.1616	-7.19968	-7.24817	50.313	-6.46885	-6.46885	0.00035377	1.01776	0.759501	0.0180114
140201	0.51415	0.521658	0.000344646	0.768212	0.779431	50.4238	-7.2371	-7.24828	50.5771	-6.46889	-6.46885	0.00035649	0.815437	0.75905	0.0180932
140401	0.511992	0.521641	0.00034472	0.764988	0.779405	50.4348	-7.23388	-7.24826	50.5874	-6.46889	-6.46885	0.000355117	0.822622	0.759183	0.0180921
140601	0.488737	0.521635	0.000343813	0.730242	0.779396	50.302	-7.199	-7.24825	50.4543	-6.46876	-6.46885	0.000354482	0.997452	0.759345	0.0180382
140801	0.520088	0.521628	0.00034409	0.777085	0.779385	50.3425	-7.24596	-7.24824	50.4948	-6.46888	-6.46885	0.000353407	0.783751	0.759505	0.0180417
141001	0.534565	0.521683	0.000343621	0.798715	0.779468	50.2739	-7.2675	-7.24832	50.4257	-6.46879	-6.46885	0.00035242	0.665514	0.759091	0.0180292
141201	0.508221	0.521615	0.000343602	0.759353	0.779366	50.2711	-7.22819	-7.24822	50.4235	-6.46883	-6.46885	0.000353711	0.849197	0.759624	0.0180356
141401	0.512003	0.52163	0.000342703	0.765005	0.779389	50.1396	-7.23389	-7.24824	50.2918	-6.46888	-6.46885	0.000352706	0.85025	0.759544	0.0179811
141601	0.502347	0.521606	0.000343477	0.750577	0.779353	50.2528	-7.2194	-7.24821	50.4052	-6.46882	-6.46885	0.000352143	0.916647	0.759756	0.0180338
141801	0.501089	0.521637	0.000347085	0.748697	0.779399	50.7807	-7.21741	-7.24825	50.9342	-6.46871	-6.46885	0.000352091	0.887993	0.759474	0.0182182
142001	0.539236	0.52164	0.000345819	0.805695	0.779404	50.5955	-7.27455	-7.24826	50.7485	-6.46886	-6.46885	0.000351936	0.638697	0.759416	0.0181491
