timestep            	T              	T_{ave}             	T_{var}           	K/N            	K_{ave}/N           	K_{var}           	U/N            	U_{ave}/N           	U_{var}           	E/N            	E_{ave}/N           	E_{var}           	P              	P_{ave}             	P_{var}
180401	0.368835	0.388134	0.000190117	0.551092	0.579927	27.8153	-7.39373	-7.42259	27.9146	-6.84264	-6.84266	0.000263735	-0.19712	-0.333743	0.0101543
180601	0.387877	0.388122	0.000189926	0.579543	0.579909	27.7874	-7.42217	-7.42257	27.8866	-6.84263	-6.84266	0.000263434	-0.313367	-0.333647	0.0101463
180801	0.396137	0.388144	0.000189702	0.591885	0.579942	27.7546	-7.43456	-7.42261	27.8538	-6.84267	-6.84266	0.000263103	-0.382803	-0.333808	0.0101353
181001	0.401044	0.388142	0.000190054	0.599215	0.579939	27.8062	-7.44187	-7.4226	27.9053	-6.84266	-6.84266	0.000262535	-0.424821	-0.333786	0.0101563
181201	0.381186	0.388133	0.000189898	0.569545	0.579925	27.7832	-7.41218	-7.42259	27.8823	-6.84263	-6.84266	0.000262089	-0.246094	-0.333672	0.0101496
181401	0.404596	0.388125	0.000189643	0.604523	0.579913	27.7459	-7.44731	-7.42258	27.8449	-6.84279	-6.84266	0.000262183	-0.468818	-0.333588	0.010139
181601	0.375663	0.388145	0.000189595	0.561293	0.579942	27.739	-7.40395	-7.42261	27.8382	-6.84266	-6.84266	0.000262814	-0.252657	-0.333733	0.0101373
181801	0.379575	0.388137	0.000189297	0.567138	0.579931	27.6954	-7.40974	-7.4226	27.7944	-6.84261	-6.84266	0.000262714	-0.26325	-0.333681	0.0101215
182001	0.405472	0.388147	0.000189135	0.605832	0.579947	27.6717	-7.44851	-7.42261	27.7706	-6.84267	-6.84266	0.000262309	-0.450179	-0.333742	0.0101115
182201	0.396263	0.388149	0.000189584	0.592073	0.579949	27.7373	-7.43474	-7.42261	27.8364	-6.84267	-6.84266	0.00026204	-0.379182	-0.333745	0.0101311
182401	0.396824	0.388145	0.000189392	0.592911	0.579944	27.7092	-7.43563	-7.42261	27.8082	-6.84272	-6.84266	0.00026169	-0.379128	-0.333716	0.010118
182601	0.385659	0.388129	0.000189174	0.576229	0.579919	27.6773	-7.41881	-7.42258	27.7765	-6.84258	-6.84266	0.000262434	-0.310057	-0.333586	0.010107
182801	0.409279	0.388136	0.000188909	0.61152	0.57993	27.6386	-7.45425	-7.42259	27.7377	-6.84273	-6.84266	0.000262039	-0.489792	-0.333629	0.010093
183001	0.360659	0.388134	0.000188739	0.538875	0.579926	27.6137	-7.38142	-7.42259	27.7128	-6.84255	-6.84266	0.000261889	-0.10112	-0.333605	0.0100874
183201	0.395173	0.388134	0.000188687	0.590444	0.579927	27.6061	-7.43314	-7.42259	27.7052	-6.84269	-6.84266	0.000261712	-0.396343	-0.333581	0.0100923
183401	0.395701	0.388136	0.000188446	0.591233	0.57993	27.5709	-7.43401	-7.42259	27.6699	-6.84277	-6.84266	0.000261986	-0.387498	-0.333604	0.0100815
183601	0.383501	0.388129	0.000188181	0.573005	0.579919	27.5321	-7.41575	-7.42258	27.6308	-6.84274	-6.84266	0.000261885	-0.279986	-0.333523	0.0100702
183801	0.37968	0.388129	0.000189262	0.567295	0.579919	27.6903	-7.40988	-7.42258	27.7898	-6.84258	-6.84266	0.000262747	-0.277855	-0.333493	0.0101261
184001	0.384291	0.388141	0.000189046	0.574185	0.579937	27.6586	-7.41684	-7.4226	27.758	-6.84265	-6.84266	0.000262276	-0.302301	-0.333556	0.0101112
184201	0.390749	0.388136	0.00018876	0.583834	0.57993	27.6167	-7.42655	-7.4226	27.716	-6.84271	-6.84266	0.000261821	-0.344433	-0.333533	0.0100978
184401	0.391505	0.388146	0.000188384	0.584964	0.579944	27.5617	-7.42756	-7.42261	27.6608	-6.8426	-6.84266	0.000261463	-0.364628	-0.333592	0.0100773
184601	0.395172	0.388126	0.000188342	0.590442	0.579914	27.5557	-7.43308	-7.42258	27.6551	-6.84263	-6.84266	0.000262915	-0.387464	-0.333438	0.0100774
